Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI1566,35.0,9.0,2.0,1.0,0,1183.0,1,0,2,21,11,3,185,2,0,16:00:50,16:01:11,0,21.0,16,0,50
CI1567,35.0,0.0,0.0,1.0,0,1224.0,1,0,2,3,11,1,-1,0,-1,15:15:38,15:18:45,1,187.0,15,15,38
CI1568,30.0,0.0,2.0,1.0,0,213.0,1,1,0,27,5,1,-1,0,-1,16:45:14,16:57:45,1,751.0,16,45,14
CI1569,42.0,0.0,0.0,1.0,0,527.0,0,1,2,22,10,1,185,1,1,15:32:40,15:35:41,1,181.0,15,32,40
CI1570,37.0,3.0,1.0,1.0,0,942.0,0,0,0,17,6,1,-1,0,-1,10:48:32,10:49:51,0,79.0,10,48,32
CI1571,69.0,5.0,0.0,0.0,0,482.0,0,0,2,2,7,2,-1,0,-1,17:02:05,17:06:25,1,260.0,17,2,5
CI1572,66.0,3.0,1.0,0.0,0,40.0,0,0,1,14,10,2,-1,0,-1,14:39:25,14:44:15,1,290.0,14,39,25
CI1573,43.0,0.0,1.0,1.0,0,2271.0,0,0,1,10,11,1,-1,0,-1,14:09:37,14:18:21,1,524.0,14,9,37
CI1574,34.0,1.0,0.0,1.0,0,882.0,0,1,1,20,10,1,-1,0,-1,17:32:48,17:33:12,0,24.0,17,32,48
CI1575,48.0,4.0,2.0,2.0,0,334.0,1,0,2,28,9,2,92,12,1,13:20:38,13:30:38,1,600.0,13,20,38
CI1576,50.0,4.0,1.0,2.0,0,290.0,0,1,2,8,8,2,-1,0,-1,16:32:31,16:33:21,0,50.0,16,32,31
CI1577,35.0,9.0,2.0,1.0,0,204.0,1,0,2,25,5,1,-1,0,-1,16:29:42,16:33:38,1,236.0,16,29,42
CI1578,30.0,0.0,1.0,1.0,0,166.0,0,0,0,14,6,1,-1,0,-1,17:58:00,17:58:30,0,30.0,17,58,0
CI1579,36.0,9.0,2.0,1.0,0,651.0,0,0,2,7,8,1,-1,0,-1,17:19:38,17:34:14,1,876.0,17,19,38
CI1580,24.0,8.0,2.0,1.0,0,1123.0,0,0,2,13,7,1,412,1,2,11:54:26,12:02:21,1,475.0,11,54,26
CI1581,73.0,5.0,1.0,0.0,0,508.0,0,0,2,9,3,1,-1,0,-1,09:57:57,10:00:53,1,176.0,9,57,57
CI1582,33.0,0.0,1.0,1.0,1,675.0,1,0,0,28,5,2,-1,0,-1,15:47:47,15:51:52,0,245.0,15,47,47
CI1583,35.0,0.0,1.0,2.0,0,163.0,1,0,2,6,8,6,-1,0,-1,15:12:08,15:14:14,0,126.0,15,12,8
CI1584,34.0,4.0,1.0,2.0,0,589.0,0,0,2,1,9,1,44,3,2,09:03:02,09:08:02,1,300.0,9,3,2
CI1585,46.0,1.0,1.0,0.0,0,174.0,1,1,0,8,5,3,-1,0,-1,15:24:24,15:26:12,0,108.0,15,24,24
CI1586,28.0,1.0,2.0,1.0,0,0.0,1,0,0,28,5,1,-1,0,-1,15:07:45,15:14:11,0,386.0,15,7,45
CI1587,35.0,1.0,2.0,1.0,0,885.0,1,0,2,15,7,6,-1,0,-1,12:40:47,12:51:19,1,632.0,12,40,47
CI1588,27.0,8.0,1.0,1.0,0,119.0,1,0,2,16,7,2,-1,0,-1,11:17:35,11:30:36,1,781.0,11,17,35
CI1589,51.0,0.0,1.0,1.0,0,1415.0,1,0,0,2,6,3,-1,0,-1,11:49:39,11:52:10,0,151.0,11,49,39
CI1590,34.0,1.0,2.0,2.0,0,129.0,1,1,2,16,11,1,200,2,1,17:36:47,17:41:42,1,295.0,17,36,47
CI1591,48.0,10.0,1.0,1.0,0,926.0,0,0,2,15,2,4,185,6,1,11:54:50,12:01:12,1,382.0,11,54,50
CI1592,38.0,2.0,1.0,1.0,0,3249.0,1,0,0,2,6,1,-1,0,-1,15:25:20,15:31:44,0,384.0,15,25,20
CI1593,49.0,5.0,0.0,1.0,0,224.0,0,1,2,31,7,4,-1,0,-1,12:22:29,12:23:48,0,79.0,12,22,29
CI1594,56.0,3.0,0.0,0.0,1,1238.0,0,0,0,5,6,1,-1,0,-1,15:20:43,15:46:41,1,1558.0,15,20,43
CI1595,48.0,1.0,1.0,1.0,0,1730.0,1,0,2,4,2,1,178,2,0,15:53:25,16:01:34,1,489.0,15,53,25
CI1596,52.0,9.0,1.0,1.0,0,1033.0,0,0,2,28,1,3,-1,0,-1,16:56:58,17:00:16,0,198.0,16,56,58
CI1597,40.0,1.0,1.0,0.0,0,830.0,1,0,2,13,5,3,370,2,0,15:43:33,15:58:06,1,873.0,15,43,33
CI1598,44.0,1.0,1.0,1.0,0,722.0,1,0,1,22,7,2,-1,0,-1,14:34:58,14:39:27,0,269.0,14,34,58
CI1599,53.0,4.0,1.0,2.0,0,1786.0,1,0,0,8,5,2,-1,0,-1,10:15:16,10:16:22,0,66.0,10,15,16
CI1600,46.0,7.0,1.0,1.0,0,244.0,0,0,2,21,8,2,-1,0,-1,09:29:13,09:31:32,0,139.0,9,29,13
CI1601,50.0,9.0,1.0,1.0,0,797.0,1,0,0,6,5,1,-1,0,-1,10:35:04,10:40:58,0,354.0,10,35,4
CI1602,34.0,4.0,1.0,2.0,0,3696.0,0,0,2,8,4,2,160,5,2,15:43:26,15:56:04,1,758.0,15,43,26
CI1603,51.0,4.0,2.0,1.0,0,1610.0,1,0,0,16,6,3,-1,0,-1,13:56:26,14:17:14,1,1248.0,13,56,26
CI1604,35.0,1.0,2.0,1.0,0,907.0,1,1,0,8,5,1,-1,0,-1,11:34:30,11:38:32,0,242.0,11,34,30
CI1605,30.0,0.0,2.0,1.0,0,4448.0,0,0,2,11,2,8,-1,0,-1,09:09:44,09:11:36,1,112.0,9,9,44
CI1606,37.0,2.0,1.0,2.0,0,678.0,0,1,0,19,6,1,-1,0,-1,16:55:21,17:01:56,0,395.0,16,55,21
CI1607,37.0,4.0,2.0,2.0,0,119.0,1,0,0,11,6,11,-1,0,-1,13:49:39,13:55:54,0,375.0,13,49,39
CI1608,46.0,3.0,1.0,1.0,0,38.0,0,0,2,25,11,1,-1,0,-1,15:36:31,15:45:32,1,541.0,15,36,31
CI1609,33.0,4.0,1.0,2.0,0,191.0,0,0,2,13,8,2,-1,0,-1,14:23:10,14:42:18,1,1148.0,14,23,10
CI1610,58.0,5.0,1.0,1.0,0,1227.0,0,0,2,2,2,1,-1,0,-1,11:03:29,11:08:06,0,277.0,11,3,29
CI1611,37.0,7.0,1.0,1.0,0,345.0,1,1,2,16,4,1,148,1,0,14:08:39,14:10:33,0,114.0,14,8,39
CI1612,31.0,4.0,2.0,2.0,0,999.0,1,0,2,13,4,5,-1,0,-1,17:51:40,17:54:47,0,187.0,17,51,40
CI1613,31.0,7.0,1.0,1.0,0,0.0,1,0,2,8,5,2,-1,0,-1,17:34:44,17:39:18,0,274.0,17,34,44
CI1614,61.0,4.0,2.0,2.0,0,2.0,0,0,2,12,8,1,114,3,0,16:18:48,16:20:59,1,131.0,16,18,48
CI1615,32.0,4.0,2.0,2.0,0,2059.0,0,0,2,4,2,2,-1,0,-1,17:07:29,17:22:15,0,886.0,17,7,29
CI1616,50.0,4.0,1.0,1.0,0,1165.0,0,0,2,16,7,1,-1,0,-1,17:17:35,17:25:10,1,455.0,17,17,35
CI1617,48.0,2.0,1.0,1.0,0,0.0,1,0,2,11,5,3,-1,0,-1,12:51:57,12:59:07,0,430.0,12,51,57
CI1618,34.0,4.0,2.0,2.0,0,5086.0,0,0,2,25,5,4,-1,0,-1,13:24:47,13:28:20,1,213.0,13,24,47
CI1619,45.0,0.0,1.0,1.0,0,205.0,0,0,2,4,5,1,90,2,1,17:21:58,17:31:10,1,552.0,17,21,58
CI1620,31.0,9.0,1.0,1.0,0,1173.0,1,0,2,14,7,3,-1,0,-1,17:07:31,17:14:55,1,444.0,17,7,31
CI1621,38.0,6.0,1.0,2.0,0,3139.0,1,0,2,18,11,2,-1,0,-1,12:01:52,12:04:49,0,177.0,12,1,52
CI1622,29.0,6.0,2.0,2.0,0,415.0,0,0,2,29,1,1,-1,0,-1,10:41:19,10:43:21,0,122.0,10,41,19
CI1623,27.0,9.0,2.0,1.0,0,598.0,1,0,2,18,5,2,-1,0,-1,10:18:47,10:23:56,0,309.0,10,18,47
CI1624,31.0,4.0,2.0,2.0,0,533.0,0,0,1,12,5,1,90,10,1,15:25:51,15:32:03,1,372.0,15,25,51
CI1625,42.0,0.0,2.0,2.0,0,297.0,1,0,0,29,5,1,-1,0,-1,15:52:33,15:54:19,0,106.0,15,52,33
CI1626,39.0,7.0,1.0,1.0,0,25.0,1,1,2,12,5,1,351,3,0,13:47:44,13:58:42,1,658.0,13,47,44
CI1627,75.0,5.0,1.0,0.0,0,1413.0,0,0,2,1,9,2,188,2,1,15:07:13,15:16:05,1,532.0,15,7,13
CI1628,51.0,1.0,0.0,0.0,0,19.0,1,0,2,13,5,1,296,11,0,14:58:27,15:12:16,1,829.0,14,58,27
CI1629,44.0,7.0,1.0,1.0,0,1326.0,0,0,2,30,7,1,-1,0,-1,11:01:57,11:03:33,0,96.0,11,1,57
CI1630,40.0,0.0,2.0,1.0,0,985.0,1,0,2,4,6,3,50,8,0,12:14:55,12:24:47,1,592.0,12,14,55
CI1631,52.0,4.0,1.0,2.0,0,1392.0,0,0,2,28,1,2,205,3,0,12:58:16,13:16:57,0,1121.0,12,58,16
CI1632,52.0,0.0,2.0,1.0,0,528.0,1,1,2,1,6,2,-1,0,-1,17:02:39,17:21:43,1,1144.0,17,2,39
CI1633,56.0,6.0,1.0,1.0,0,0.0,0,0,2,19,8,1,-1,0,-1,13:37:09,13:39:19,0,130.0,13,37,9
CI1634,39.0,7.0,1.0,1.0,0,117.0,1,0,2,18,5,2,-1,0,-1,17:09:47,17:26:59,1,1032.0,17,9,47
CI1635,75.0,5.0,0.0,0.0,0,852.0,0,0,2,15,3,1,-1,0,-1,09:34:33,09:40:14,0,341.0,9,34,33
CI1636,39.0,4.0,0.0,2.0,0,1968.0,0,0,2,21,11,1,-1,0,-1,14:54:56,15:05:44,1,648.0,14,54,56
CI1637,34.0,9.0,1.0,1.0,0,46.0,1,1,0,3,7,1,-1,0,-1,17:28:16,17:35:08,0,412.0,17,28,16
CI1638,26.0,1.0,2.0,1.0,0,46.0,1,0,0,20,6,7,-1,0,-1,12:42:28,12:48:50,1,382.0,12,42,28
CI1639,30.0,1.0,2.0,1.0,0,5909.0,1,0,2,18,5,2,-1,0,-1,17:15:16,17:22:16,1,420.0,17,15,16
CI1640,63.0,4.0,1.0,2.0,0,0.0,0,0,2,12,10,2,182,6,0,15:33:35,15:35:45,0,130.0,15,33,35
CI1641,34.0,9.0,1.0,1.0,0,210.0,1,1,2,12,5,2,173,1,0,12:42:17,12:45:48,0,211.0,12,42,17
CI1642,45.0,4.0,0.0,2.0,0,6572.0,1,0,2,17,11,2,-1,0,-1,15:48:20,15:49:02,0,42.0,15,48,20
CI1643,29.0,1.0,1.0,1.0,0,5903.0,1,0,0,8,5,1,-1,0,-1,09:42:01,09:45:15,0,194.0,9,42,1
CI1644,33.0,1.0,1.0,0.0,0,35.0,0,0,2,15,5,3,-1,0,-1,10:25:45,10:26:32,0,47.0,10,25,45
CI1645,44.0,1.0,0.0,0.0,0,75.0,1,0,2,16,4,1,281,1,0,10:47:32,10:57:46,0,614.0,10,47,32
CI1646,38.0,7.0,0.0,0.0,0,6360.0,0,0,0,20,6,2,-1,0,-1,15:34:43,15:58:12,1,1409.0,15,34,43
CI1647,31.0,9.0,2.0,1.0,0,2544.0,0,0,2,12,1,1,279,2,1,12:02:17,12:06:06,1,229.0,12,2,17
CI1648,44.0,9.0,0.0,1.0,0,14.0,0,0,2,13,11,1,92,1,1,14:02:44,14:05:31,1,167.0,14,2,44
CI1649,38.0,9.0,1.0,1.0,0,2767.0,1,0,2,21,11,2,-1,0,-1,10:19:34,10:31:25,0,711.0,10,19,34
CI1650,35.0,9.0,1.0,1.0,0,150.0,0,0,2,18,8,5,-1,0,-1,17:27:26,17:31:28,0,242.0,17,27,26
CI1651,32.0,4.0,1.0,2.0,0,6138.0,0,0,2,29,7,2,90,9,0,10:40:51,10:49:30,1,519.0,10,40,51
CI1652,58.0,4.0,0.0,2.0,0,5701.0,0,0,2,2,2,1,-1,0,-1,15:36:32,15:45:13,1,521.0,15,36,32
CI1653,39.0,4.0,2.0,2.0,0,0.0,1,0,2,18,11,2,-1,0,-1,16:27:07,16:37:40,0,633.0,16,27,7
CI1654,27.0,8.0,2.0,2.0,0,311.0,0,0,2,28,7,1,148,4,1,12:56:05,13:03:47,1,462.0,12,56,5
CI1655,59.0,10.0,1.0,1.0,0,1047.0,0,0,2,21,8,1,184,3,1,09:25:09,09:32:27,1,438.0,9,25,9
CI1656,43.0,5.0,1.0,1.0,0,860.0,0,0,1,30,10,1,-1,0,-1,10:41:42,10:43:54,1,132.0,10,41,42
CI1657,38.0,0.0,1.0,1.0,0,47.0,1,0,2,4,5,5,-1,0,-1,15:17:54,15:22:42,1,288.0,15,17,54
CI1658,32.0,4.0,2.0,2.0,0,623.0,0,0,2,6,7,3,194,2,0,10:53:19,10:58:54,1,335.0,10,53,19
CI1659,29.0,9.0,1.0,1.0,0,273.0,0,0,2,4,2,2,-1,0,-1,12:29:02,13:15:17,1,2775.0,12,29,2
CI1660,45.0,4.0,1.0,2.0,0,242.0,0,0,2,30,4,1,-1,0,-1,09:21:26,09:31:13,1,587.0,9,21,26
CI1661,26.0,1.0,0.0,1.0,0,295.0,1,0,2,7,5,1,-1,0,-1,09:59:39,10:08:55,0,556.0,9,59,39
CI1662,42.0,1.0,0.0,1.0,0,1261.0,1,1,2,10,7,1,-1,0,-1,17:44:20,17:48:52,0,272.0,17,44,20
CI1663,37.0,4.0,2.0,2.0,0,698.0,0,0,2,8,9,2,-1,0,-1,11:55:29,12:13:30,1,1081.0,11,55,29
CI1664,57.0,1.0,1.0,1.0,0,97.0,1,0,0,16,5,6,-1,0,-1,14:26:38,14:30:58,0,260.0,14,26,38
CI1665,52.0,4.0,1.0,2.0,0,751.0,0,0,2,14,5,4,371,5,0,16:36:39,16:39:24,0,165.0,16,36,39
CI1666,43.0,9.0,1.0,1.0,0,3285.0,1,0,0,13,5,2,-1,0,-1,11:00:26,11:29:07,1,1721.0,11,0,26
CI1667,39.0,4.0,2.0,2.0,0,816.0,1,0,2,27,8,3,-1,0,-1,13:58:56,13:59:33,0,37.0,13,58,56
CI1668,44.0,1.0,1.0,1.0,0,16178.0,1,0,2,21,11,1,-1,0,-1,13:55:29,14:00:26,0,297.0,13,55,29
CI1669,31.0,4.0,1.0,2.0,0,69.0,0,0,2,20,8,2,-1,0,-1,10:53:20,10:56:35,0,195.0,10,53,20
CI1670,50.0,1.0,1.0,1.0,0,253.0,0,0,0,25,6,1,-1,0,-1,17:14:36,17:15:19,0,43.0,17,14,36
CI1671,49.0,1.0,2.0,0.0,0,87.0,1,0,1,14,5,2,-1,0,-1,10:12:46,10:15:28,0,162.0,10,12,46
CI1672,59.0,10.0,1.0,1.0,0,309.0,0,0,2,28,1,1,-1,0,-1,10:06:29,10:11:29,0,300.0,10,6,29
CI1673,33.0,3.0,2.0,2.0,0,1107.0,1,0,2,18,3,1,-1,0,-1,14:00:26,14:03:47,1,201.0,14,0,26
CI1674,33.0,9.0,2.0,2.0,0,258.0,0,0,2,12,3,4,-1,0,-1,12:50:16,12:51:36,1,80.0,12,50,16
CI1675,57.0,0.0,1.0,0.0,0,389.0,0,0,2,9,7,2,-1,0,-1,15:18:44,15:20:32,0,108.0,15,18,44
CI1676,55.0,4.0,1.0,0.0,0,113.0,0,0,2,12,8,1,457,3,0,11:27:57,11:33:03,1,306.0,11,27,57
CI1677,33.0,0.0,1.0,1.0,0,258.0,1,0,2,5,5,1,-1,0,-1,14:29:02,14:29:39,0,37.0,14,29,2
CI1678,42.0,0.0,0.0,1.0,0,2129.0,0,0,2,13,8,1,182,2,2,15:29:46,15:40:19,1,633.0,15,29,46
CI1679,40.0,4.0,1.0,1.0,0,754.0,0,1,2,6,4,1,-1,0,-1,16:27:01,16:37:36,1,635.0,16,27,1
CI1680,67.0,5.0,1.0,1.0,0,2540.0,0,0,1,14,6,5,116,4,2,11:04:09,11:08:47,1,278.0,11,4,9
CI1681,53.0,2.0,1.0,1.0,0,0.0,1,0,1,10,7,27,-1,0,-1,10:48:58,10:54:09,0,311.0,10,48,58
CI1682,32.0,1.0,1.0,0.0,0,415.0,1,0,0,2,6,4,-1,0,-1,17:18:14,17:31:11,1,777.0,17,18,14
CI1683,67.0,5.0,1.0,2.0,0,701.0,0,0,2,6,8,2,-1,0,-1,11:55:22,11:59:36,1,254.0,11,55,22
CI1684,46.0,9.0,1.0,1.0,0,408.0,1,1,1,7,5,4,286,1,2,13:38:53,13:41:11,0,138.0,13,38,53
CI1685,35.0,0.0,1.0,1.0,0,2374.0,1,0,2,11,8,2,183,5,1,15:17:21,15:30:06,1,765.0,15,17,21
CI1686,36.0,1.0,1.0,1.0,0,1790.0,1,0,2,16,4,2,-1,0,-1,14:27:53,14:34:19,0,386.0,14,27,53
CI1687,35.0,7.0,1.0,1.0,0,197.0,1,0,0,26,5,1,-1,0,-1,14:35:05,14:36:48,0,103.0,14,35,5
CI1688,37.0,1.0,1.0,1.0,0,4.0,1,1,0,29,5,1,-1,0,-1,14:46:06,14:52:27,0,381.0,14,46,6
CI1689,31.0,1.0,1.0,0.0,0,554.0,1,0,2,14,5,1,352,5,0,13:09:40,13:14:57,0,317.0,13,9,40
CI1690,37.0,7.0,1.0,1.0,0,775.0,0,0,2,14,8,2,-1,0,-1,15:37:25,15:39:55,1,150.0,15,37,25
CI1691,26.0,10.0,2.0,1.0,0,632.0,0,0,2,12,8,3,181,1,1,09:46:56,09:52:08,1,312.0,9,46,56
CI1692,42.0,3.0,1.0,0.0,0,1523.0,1,1,2,25,7,5,-1,0,-1,09:56:13,10:06:00,0,587.0,9,56,13
CI1693,37.0,1.0,2.0,2.0,0,3649.0,1,0,2,15,4,2,146,4,0,14:23:38,14:34:01,0,623.0,14,23,38
CI1694,77.0,5.0,1.0,1.0,0,992.0,0,0,2,27,4,2,182,2,0,13:29:41,13:32:08,0,147.0,13,29,41
CI1695,37.0,9.0,2.0,2.0,0,1894.0,1,0,2,12,5,1,351,7,2,11:43:21,12:15:26,0,1925.0,11,43,21
CI1696,34.0,0.0,1.0,2.0,0,882.0,0,0,2,13,8,1,113,5,1,16:05:54,16:08:09,0,135.0,16,5,54
CI1697,39.0,1.0,2.0,2.0,0,48.0,0,0,2,3,6,1,-1,0,-1,14:55:41,15:04:40,1,539.0,14,55,41
CI1698,43.0,9.0,1.0,1.0,0,308.0,1,0,2,3,2,3,264,4,2,14:39:03,14:41:20,0,137.0,14,39,3
CI1699,39.0,0.0,1.0,1.0,0,2319.0,0,0,2,7,7,1,-1,0,-1,15:01:59,15:03:23,0,84.0,15,1,59
CI1700,28.0,9.0,2.0,1.0,0,2000.0,0,0,1,3,2,2,-1,0,-1,15:00:07,15:03:53,0,226.0,15,0,7
CI1701,29.0,9.0,2.0,1.0,0,113.0,0,0,2,12,2,2,183,4,1,17:34:17,17:39:45,1,328.0,17,34,17
CI1702,37.0,4.0,1.0,2.0,0,2283.0,0,0,2,6,8,2,92,4,1,12:38:51,12:43:54,1,303.0,12,38,51
CI1703,38.0,4.0,1.0,2.0,0,193.0,0,0,2,18,11,1,-1,0,-1,16:24:15,16:27:26,0,191.0,16,24,15
CI1704,38.0,1.0,1.0,0.0,0,3289.0,0,0,0,9,6,2,-1,0,-1,13:51:31,14:00:44,0,553.0,13,51,31
CI1705,34.0,7.0,1.0,1.0,0,62.0,1,0,0,16,6,3,-1,0,-1,13:50:40,13:52:29,0,109.0,13,50,40
CI1706,32.0,1.0,2.0,1.0,0,2093.0,0,0,2,24,9,2,444,1,0,16:17:33,16:21:17,1,224.0,16,17,33
CI1707,32.0,7.0,2.0,0.0,0,56.0,0,1,2,19,11,1,-1,0,-1,15:55:27,16:02:25,0,418.0,15,55,27
CI1708,47.0,4.0,1.0,2.0,0,866.0,0,0,0,20,6,7,-1,0,-1,09:05:47,09:05:54,0,7.0,9,5,47
CI1709,39.0,0.0,0.0,1.0,0,458.0,0,0,2,21,11,2,-1,0,-1,09:16:48,09:29:12,0,744.0,9,16,48
CI1710,58.0,10.0,1.0,1.0,0,687.0,1,0,2,7,8,1,99,2,1,09:00:01,09:03:42,1,221.0,9,0,1
CI1711,25.0,8.0,2.0,1.0,0,486.0,0,0,2,13,9,3,199,4,0,13:33:03,13:37:36,1,273.0,13,33,3
CI1712,64.0,5.0,1.0,0.0,0,43.0,0,0,2,10,12,1,-1,0,-1,16:37:19,16:41:11,1,232.0,16,37,19
CI1713,32.0,9.0,2.0,2.0,0,0.0,0,0,2,7,8,2,-1,0,-1,10:43:15,10:47:43,0,268.0,10,43,15
CI1714,49.0,0.0,2.0,1.0,0,293.0,0,0,2,28,6,1,-1,0,-1,09:14:41,09:22:13,1,452.0,9,14,41
CI1715,42.0,4.0,1.0,1.0,0,1519.0,0,0,2,19,7,1,-1,0,-1,14:05:15,14:09:43,1,268.0,14,5,15
CI1716,61.0,0.0,1.0,1.0,0,4608.0,0,0,2,12,3,1,-1,0,-1,15:08:38,15:12:10,1,212.0,15,8,38
CI1717,26.0,8.0,2.0,2.0,0,10086.0,0,0,2,21,4,2,-1,0,-1,16:07:39,16:09:29,1,110.0,16,7,39
CI1718,26.0,0.0,2.0,1.0,0,74.0,0,1,2,16,7,2,-1,0,-1,12:03:34,12:10:33,0,419.0,12,3,34
CI1719,37.0,7.0,2.0,1.0,0,459.0,0,0,1,16,7,14,-1,0,-1,14:26:39,14:27:40,0,61.0,14,26,39
CI1720,46.0,7.0,1.0,1.0,0,273.0,0,0,2,22,8,2,-1,0,-1,10:21:06,10:30:31,1,565.0,10,21,6
CI1721,35.0,0.0,2.0,2.0,0,994.0,0,0,2,2,2,2,-1,0,-1,17:44:07,17:45:22,0,75.0,17,44,7
CI1722,38.0,9.0,1.0,1.0,0,508.0,1,0,2,18,11,3,175,2,0,17:35:52,17:47:54,0,722.0,17,35,52
CI1723,44.0,6.0,0.0,2.0,0,1070.0,1,0,2,12,8,2,104,3,1,11:47:42,11:49:59,1,137.0,11,47,42
CI1724,32.0,9.0,2.0,2.0,0,705.0,1,0,2,20,4,4,-1,0,-1,17:10:50,17:11:10,0,20.0,17,10,50
CI1725,33.0,7.0,2.0,1.0,0,0.0,1,0,0,20,5,3,-1,0,-1,17:55:15,17:57:29,0,134.0,17,55,15
CI1726,49.0,9.0,0.0,1.0,0,403.0,0,1,2,21,7,2,-1,0,-1,15:05:58,15:14:00,0,482.0,15,5,58
CI1727,77.0,5.0,1.0,0.0,0,1385.0,0,0,1,8,9,4,-1,0,-1,15:39:24,15:42:04,0,160.0,15,39,24
CI1728,29.0,0.0,1.0,2.0,0,238.0,0,0,2,25,5,2,88,1,0,10:53:04,10:58:48,1,344.0,10,53,4
CI1729,51.0,5.0,1.0,1.0,0,14.0,0,1,2,21,7,5,-1,0,-1,13:39:32,13:48:56,0,564.0,13,39,32
CI1730,28.0,8.0,2.0,1.0,0,196.0,0,0,2,2,7,3,-1,0,-1,16:15:22,16:22:25,1,423.0,16,15,22
CI1731,60.0,5.0,1.0,1.0,0,938.0,0,0,2,13,1,3,-1,0,-1,11:27:29,11:33:49,1,380.0,11,27,29
CI1732,30.0,9.0,2.0,2.0,0,635.0,0,0,2,13,8,8,-1,0,-1,16:16:56,16:31:07,1,851.0,16,16,56
CI1733,43.0,3.0,1.0,0.0,0,25.0,0,0,2,12,8,2,-1,0,-1,16:15:47,16:17:48,0,121.0,16,15,47
CI1734,48.0,1.0,1.0,1.0,0,0.0,0,0,2,29,7,6,-1,0,-1,10:48:10,10:51:45,0,215.0,10,48,10
CI1735,49.0,5.0,1.0,0.0,0,37.0,0,0,0,4,7,2,-1,0,-1,12:46:38,12:49:49,0,191.0,12,46,38
CI1736,54.0,5.0,0.0,2.0,0,3076.0,0,0,2,27,5,2,-1,0,-1,15:50:49,15:56:56,1,367.0,15,50,49
CI1737,39.0,3.0,1.0,0.0,0,34.0,1,0,2,14,7,3,-1,0,-1,15:55:57,16:02:14,0,377.0,15,55,57
CI1738,59.0,10.0,1.0,0.0,0,0.0,0,0,2,30,1,2,-1,0,-1,15:55:58,16:46:23,0,3025.0,15,55,58
CI1739,37.0,9.0,2.0,1.0,0,5436.0,1,0,2,6,5,11,351,1,0,16:00:36,16:00:43,0,7.0,16,0,36
CI1740,34.0,4.0,0.0,2.0,0,0.0,0,0,2,21,8,2,-1,0,-1,14:18:46,14:20:49,0,123.0,14,18,46
CI1741,28.0,4.0,2.0,2.0,0,227.0,1,0,0,4,6,2,-1,0,-1,17:52:29,17:57:27,0,298.0,17,52,29
CI1742,58.0,0.0,1.0,1.0,0,3735.0,0,0,2,17,11,2,-1,0,-1,15:30:33,15:32:04,0,91.0,15,30,33
CI1743,37.0,4.0,2.0,2.0,0,240.0,0,0,0,5,6,1,-1,0,-1,10:58:28,11:17:11,1,1123.0,10,58,28
CI1744,34.0,9.0,0.0,2.0,0,66.0,0,1,2,19,8,2,-1,0,-1,17:11:04,17:12:18,0,74.0,17,11,4
CI1745,31.0,7.0,2.0,1.0,0,1709.0,0,1,1,28,1,3,-1,0,-1,16:46:59,17:02:43,1,944.0,16,46,59
CI1746,40.0,9.0,2.0,2.0,0,1646.0,1,0,2,4,5,2,91,3,1,13:26:54,13:33:26,1,392.0,13,26,54
CI1747,40.0,0.0,1.0,1.0,0,5.0,0,0,2,2,2,1,-1,0,-1,15:01:39,15:04:33,0,174.0,15,1,39
CI1748,28.0,0.0,1.0,1.0,0,330.0,0,0,2,2,12,1,188,3,2,16:31:24,16:37:21,1,357.0,16,31,24
CI1749,36.0,9.0,1.0,2.0,0,4596.0,1,0,2,16,4,2,-1,0,-1,12:41:40,12:56:41,1,901.0,12,41,40
CI1750,40.0,10.0,2.0,2.0,0,7968.0,0,0,2,2,6,1,-1,0,-1,17:11:48,17:21:44,1,596.0,17,11,48
CI1751,31.0,4.0,2.0,2.0,0,37.0,0,0,2,8,8,2,-1,0,-1,09:36:45,09:47:54,1,669.0,9,36,45
CI1752,49.0,4.0,1.0,2.0,0,5887.0,0,0,2,2,6,3,293,2,0,15:49:14,15:52:15,1,181.0,15,49,14
CI1753,32.0,7.0,2.0,1.0,0,0.0,1,0,2,31,7,13,-1,0,-1,13:10:04,13:11:43,0,99.0,13,10,4
CI1754,44.0,1.0,2.0,0.0,0,38.0,1,0,2,5,5,4,-1,0,-1,15:01:09,15:03:46,0,157.0,15,1,9
CI1755,46.0,1.0,1.0,1.0,0,668.0,1,0,0,15,5,2,-1,0,-1,13:07:45,13:28:48,1,1263.0,13,7,45
CI1756,28.0,1.0,2.0,1.0,0,7.0,1,1,0,9,5,3,-1,0,-1,12:30:34,12:32:39,0,125.0,12,30,34
CI1757,37.0,1.0,1.0,1.0,0,590.0,1,0,2,17,4,1,343,2,0,15:35:12,15:35:49,0,37.0,15,35,12
CI1758,50.0,1.0,1.0,0.0,0,522.0,1,0,2,13,5,3,-1,0,-1,11:38:10,11:52:33,1,863.0,11,38,10
CI1759,31.0,7.0,1.0,1.0,1,29.0,0,0,2,21,11,3,-1,0,-1,14:22:02,14:26:02,0,240.0,14,22,2
CI1760,36.0,9.0,2.0,1.0,0,351.0,0,0,2,25,8,3,-1,0,-1,14:49:55,14:51:23,0,88.0,14,49,55
